                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20201015"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                   radius                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters                              period_days                          log_period_days                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index 
                                       1                                     1098                  1.8846782619875785E+002                  2.2752372214015053E+000                  4.2999999966760116E+000                  3.3932146905804053E+001                 -1.0753577720221889E+001                  1.0802052278020295E+000                  2.4955298584654872E-001                  7.8130380387619880E-008                  9.9999999985775001E-001                  9.9999999943587492E-001                  2.5612098241076670E-001                  7.8130380387619880E-008                  3.6033840862957434E-001                  2.6148125322990873E-001                                        1                  2.5121051828768615E-001                                        3                  2.6104015129193892E-001                                        0                  2.6148125322990873E-001                                        3                  3.6189394194942642E-001                                        0                  9.9843515212556977E-001                                        5                  9.9877297503551243E-001                                        0                  9.9913711072926836E-001                                        5                  9.9945956703656014E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.0056511789767666E+000                 -3.4341426230821902E+001                 -1.2643259817887209E+001                  3.0056511789767666E+000                  1.5609373640943500E+000                  2.9897661205475012E+000                 -3.4341426230821902E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1503925051750431E+032                  2.0130399667186938E+033                  2.2341331523372461E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.9004034995447135E+033                                        5                  7.4733379945037814E-003                                        4                  9.4422873131825957E-002                                        3                  2.0011904612135678E-001                                        2                  2.6026951662437359E-001                                        3                  3.0492804577585275E-001                                        2                  4.2531148915772787E-001                                        1                  5.4767377480701007E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1926222668613127E+000                  2.5098417509254340E+000                  2.4713552486191119E+000                  3.9293517819271817E-001                  4.2854874522715569E+000                  1.0632532001612339E-007                  7.4198629310312896E+000                  1.4027416162270696E+000                  1.6954969314365236E+001                  1.4027416162270696E+000                  7.4198629310312896E+000                  6.2038051747300194E-001                  8.4956784948446384E-001                  1.2979594278501665E+000                  6.9913479262454348E-001                  2.8034065746974013E-001                  2.8423304239752901E-004                  9.3252568329608206E-003                  6.9999999999999951E-001                  2.7997020236474857E-001                  3.4416106108119899E-003                  9.3604466091399656E-003                  3.0089865467809163E+000                  1.2042964976344661E+000                                        0                                        0                                        6                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  1.0000000000000000E+000                  1.8846782619875785E+002                  1.5000000570830554E+001                  6.5275517609832306E+001                  5.7053502364101938E+001                  1.6319954925341270E+002                  3.0799756023823956E+001                  1.9100867117642235E+001                 -8.5656471919161259E-001                 -8.7061554674989183E-001                  1.2299999687464362E+001                  4.2999999966760116E+000                 -9.8999999999999986E+001                 -8.7803376741718502E+000                 -1.0753577720221889E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.7803376741718502E+000                 -1.0753577720221889E+001                 -1.0635550007460731E-002                  6.3418058859673849E+053                 -7.6288254543936230E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.6288254543936230E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                                      599                  4.1462921763726729E+002                  2.3544184674491300E+000                  4.2999999935781430E+000                  3.3932146905491173E+001                 -1.0863355625036917E+001                  8.9368130719652494E-001                  2.0506381530136386E-001                  7.8130380498642182E-008                  9.9999999983626564E-001                  9.9999999950618756E-001                  3.1935801114523099E-001                  7.8130380498642182E-008                  9.9965407696112685E-001                  9.9927811554344670E-001                                        1                  2.0783286244911575E-001                                        3                  3.2254926512487120E-001                                        0                  9.9856493054785445E-001                                        5                  9.9889528795892490E-001                                        0                  9.9927811554344670E-001                                        5                  9.9967943014474336E-001                                        0                  9.9975564200058287E-001                                        5                  9.9982297384532104E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  3.3707761598101409E+000                 -3.4383573585286051E+001                 -9.8999999999999986E+001                  3.3707761598101409E+000                  1.8723223337195549E+000                  3.3567701420196703E+000                 -3.4383573585286051E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1702619209445219E+033                  2.3540050434799801E+033                  2.7887503318298006E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.8782220497421494E+033                                        5                  3.2132850772819126E-002                                        4                  1.3495729706333248E-001                                        3                  2.3968468584605140E-001                                        2                  4.2531148946413699E-001                                        1                  5.4149488972044901E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1911337981118191E+000                  2.5039643286746966E+000                  2.4715727855917833E+000                  3.9297340456633645E-001                  4.2854109992114395E+000                  9.4655704438333445E-008                  7.4192109076489610E+000                  1.3979330063195217E+000                  1.6949596173404501E+001                  1.3979330063195217E+000                  7.4192109076489610E+000                  6.2030389063189961E-001                  8.4964102669610553E-001                  1.2977411419749254E+000                  6.9928023196259881E-001                  2.8027360568965920E-001                  7.7601548355062436E-004                  9.3319042449328694E-003                  6.9999999999999896E-001                  2.7997020236474851E-001                  3.4416106108119881E-003                  9.3604466091399621E-003                  3.0089806894387787E+000                  1.2042972643141741E+000                                        0                                        0                                        5                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  2.0000000000000000E+000                  4.1462921763726729E+002                  1.5000001175532903E+001                  6.5275518925574190E+001                  5.7053502322998632E+001                  1.6319954485493170E+002                  3.0799756492731635E+001                  1.9100867633929749E+001                 -8.5580991203547052E-001                 -8.7060416139414443E-001                  1.2299999355960294E+001                  4.2999999935781430E+000                 -9.8999999999999986E+001                 -8.8339296053700576E+000                 -1.0863355625036917E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.8339296053700576E+000                 -1.0863355625036917E+001                 -9.3448854109618312E-003                  6.3418058383071788E+053                 -6.6776847463379102E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.6776847463379102E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                                      474                  8.7400056156678272E+002                  2.3099813818433175E+000                  4.2999999875734254E+000                  3.3932146904884704E+001                 -1.0890946774254086E+001                  1.1964418534869612E+000                  2.7249090905265061E-001                  7.8130380609664485E-008                  9.9999999983626564E-001                  9.9999999950618756E-001                  3.8037991183117337E-001                  7.8130380609664485E-008                  9.9916724384715327E-001                  9.9889528795892490E-001                                        1                  2.7824229231268832E-001                                        3                  3.8647948730907750E-001                                        0                  9.9889528795892490E-001                                        5                  9.9922454863437526E-001                                        0                  9.9953341345857571E-001                                        5                  9.9970310401556495E-001                                        0                  9.9982297384532104E-001                                        5                  9.9988472982624077E-001                                        0                  9.9993705781310704E-001                                        5                  1.0000000000000000E+000                  3.4796260986114333E+000                 -3.4499883785423698E+001                 -9.8999999999999986E+001                  3.4796260986114333E+000                  2.0299575016686537E+000                  3.4639245372008660E+000                 -3.4499883785423698E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2713381209083439E+033                  2.4469601243256197E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.6231259857677287E-002                                        4                  1.4458535096510505E-001                                        3                  2.4958017310235417E-001                                        2                  3.6189394271552555E-001                                        1                  3.8585032222353238E-001                                        2                  4.1261258922247196E-001                                        1                  5.3541668121913621E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1885324425391621E+000                  2.4946667063470325E+000                  2.4747270451177661E+000                  3.9352730454781865E-001                  4.2843031986420064E+000                  1.0835302061964690E-007                  7.4172852253083423E+000                  1.3864547138569305E+000                  1.6936297989946116E+001                  1.3864547138569305E+000                  7.4172852253083423E+000                  6.2024900949793826E-001                  8.4969177863187573E-001                  1.2975900754677556E+000                  6.9938101014689413E-001                  2.8022643164356342E-001                  1.1141800196256589E-003                  9.3365406934230941E-003                  6.9999999999999896E-001                  2.7997020236474846E-001                  3.4416106108119886E-003                  9.3604466091399621E-003                  3.0089661775823306E+000                  1.2042988736366682E+000                                        0                                        0                                        5                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  4.0000000000000000E+000                  8.7400056156678272E+002                  1.5000002227804284E+001                  6.5275521215159301E+001                  5.7053502243326498E+001                  1.6319953720907222E+002                  3.0799757309816222E+001                  1.9100868531381856E+001                 -8.5419528415972701E-001                 -8.7043903050524107E-001                  1.2299998779708273E+001                  4.2999999875734254E+000                 -9.8999999999999986E+001                 -8.9343754215650257E+000                 -1.0890946774254086E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9343754215650257E+000                 -1.0890946774254086E+001                 -1.1051688800396475E-002                  6.3418057547824354E+053                 -5.3675761705939563E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3675761705939563E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                                      473                  1.1679982216816725E+003                  2.1161613558272045E+000                  4.2999999839146463E+000                  3.3932146904515172E+001                 -1.0909727179075867E+001                  1.3688866950818082E+000                  3.1455940080773537E-001                  7.8130380831709090E-008                  9.9999999983626564E-001                  9.9999999948665619E-001                  4.1943125500664813E-001                  7.8130380831709090E-008                  9.9937497700943301E-001                  9.9916724384715327E-001                                        1                  3.1834574423314232E-001                                        3                  4.2531149041992389E-001                                        0                  9.9916724384715327E-001                                        5                  9.9941870582218673E-001                                        0                  9.9962692771259509E-001                                        5                  9.9970310401556495E-001                                        0                  9.9973570330423278E-001                                        5                  9.9979987448668839E-001                                        0                  9.9997188621438537E-001                                        5                  1.0000000000000000E+000                  3.5114599230237546E+000                 -3.4588714027546601E+001                 -9.8999999999999986E+001                  3.5114599230237542E+000                  2.1207984891344713E+000                  3.4934252187584178E+000                 -3.4588714027546601E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3095692207238840E+033                  2.4832469515112279E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.4633845626850188E-002                                        4                  1.5104095288716490E-001                                        3                  2.5612098317085941E-001                                        2                  3.6189394302345379E-001                                        1                  5.3088679648112969E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1867656618758389E+000                  2.4885709818921549E+000                  2.4774962377244854E+000                  3.9401300364702591E-001                  4.2833318000740599E+000                  1.3818085759746837E-007                  7.4156690670777845E+000                  1.3783626093992825E+000                  1.6926646252431031E+001                  1.3783626093992825E+000                  7.4156690670777845E+000                  6.2022121199586711E-001                  8.4971691741880517E-001                  1.2975148663821310E+000                  6.9943075539290478E-001                  2.8020400319891720E-001                  1.2892686099455369E-003                  9.3386818678335495E-003                  6.9999999999999896E-001                  2.7997020236474840E-001                  3.4416106108119873E-003                  9.3604466091399587E-003                  3.0089559093319336E+000                  1.2042999852244942E+000                                        0                                        0                                        4                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  6.0000000000000000E+000                  1.1679982216816727E+003                  1.5000002779812615E+001                  6.5275522416246829E+001                  5.7053502194780904E+001                  1.6319953320490143E+002                  3.0799757739373320E+001                  1.9100869001374782E+001                 -8.5330103600825913E-001                 -8.7029405638318513E-001                  1.2299998477922514E+001                  4.2999999839146463E+000                 -9.8999999999999986E+001                 -9.0056054287227720E+000                 -1.0909727179075867E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.0056054287227720E+000                 -1.0909727179075867E+001                 -1.2470338710767323E-002                  6.3418057104783629E+053                 -4.6041229867748240E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.6041229867748240E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                                      473                  1.4126791033228790E+003                  2.1119566437724977E+000                  4.2999999809719665E+000                  3.3932146904217966E+001                 -1.0922751134084187E+001                  1.4615138997785873E+000                  3.3683553772181019E-001                  7.8130380831709090E-008                  9.9999999983626564E-001                  9.9999999948665619E-001                  4.3986036248385019E-001                  7.8130380831709090E-008                  9.9881511643018872E-001                  9.9826451317075859E-001                                        1                  3.3988695494092275E-001                                        3                  4.4561461062333629E-001                                        0                  9.9826451317075859E-001                                        5                  9.9889528795892490E-001                                        0                  9.9916724384715327E-001                                        5                  9.9932818362461950E-001                                        0                  9.9953341345857571E-001                                        5                  9.9982297384532104E-001                                        0                  9.9989225743179611E-001                                        5                  1.0000000000000000E+000                  3.5080436923979779E+000                 -3.4664687626731151E+001                 -1.1865108567503565E+001                  3.5080436923979783E+000                  2.1405138794769631E+000                  3.4890004306320441E+000                 -3.4664687626731151E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3085309329893413E+033                  2.4851132920797260E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.4324452656022528E-002                                        4                  1.5104095299052867E-001                                        3                  2.5612098334613398E-001                                        2                  3.6189394327111379E-001                                        1                  5.2700011687364468E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1852639257441506E+000                  2.4833903665043038E+000                  2.4798543167910516E+000                  3.9442616821647841E-001                  4.2825054706379477E+000                  1.3749798412632154E-007                  7.4142714087980917E+000                  1.3717432532448268E+000                  1.6918665476732667E+001                  1.3717432532448268E+000                  7.4142714087980917E+000                  6.2020877654559980E-001                  8.4972758402932747E-001                  1.2974831883972189E+000                  6.9945187430749722E-001                  2.8019393711558022E-001                  1.3601640839881678E-003                  9.3396431616312170E-003                  6.9999999999999896E-001                  2.7997020236474846E-001                  3.4416106108119881E-003                  9.3604466091399621E-003                  3.0089473561859408E+000                  1.2043009174466490E+000                                        0                                        0                                        4                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  8.0000000000000000E+000                  1.4126791033228792E+003                  1.5000003191062572E+001                  6.5275523311065186E+001                  5.7053502155736666E+001                  1.6319953022464455E+002                  3.0799758059790445E+001                  1.9100869351182062E+001                 -8.5267964860291301E-001                 -8.7017060474069019E-001                  1.2299998253306951E+001                  4.2999999809719665E+000                 -9.8999999999999986E+001                 -9.0456878137761940E+000                 -1.0922751134084187E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.0456878137761940E+000                 -1.0922751134084187E+001                 -1.3272009371984993E-002                  6.3418056772635014E+053                 -4.2232020759340842E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2232020759340842E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                                      473                  1.7367646084893229E+003                  2.2273660296706814E+000                  4.2999999771988735E+000                  3.3932146903836887E+001                 -1.0937933048148757E+001                  1.5386332264482205E+000                  3.5410906528373221E-001                  7.8130380831709090E-008                  9.9999999982454690E-001                  9.9999999948665619E-001                  4.5133203203411232E-001                  7.8130380831709090E-008                  9.9889528795892490E-001                  9.9863777291593436E-001                                        1                  3.5782168246673440E-001                                        3                  4.5701230484314875E-001                                        0                  9.9863777291593436E-001                                        5                  9.9897026750741424E-001                                        0                  9.9949774526106649E-001                                        5                  9.9959785767860254E-001                                        0                  9.9967943014474336E-001                                        5                  9.9972520788052033E-001                                        0                  9.9989225743179611E-001                                        5                  1.0000000000000000E+000                  3.4799309368537106E+000                 -3.4761502403979165E+001                 -9.8999999999999986E+001                  3.4799309368537101E+000                  2.1171803150037274E+000                  3.4606722147405886E+000                 -3.4761502403979165E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2813649283153840E+033                  2.4655503950875617E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  4.6231259969218508E-002                                        4                  1.4385304152268932E-001                                        3                  2.5142235326799628E-001                                        2                  3.5878287693484090E-001                                        1                  5.2196746423782425E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1833117105690141E+000                  2.4766030646730859E+000                  2.4827726217610118E+000                  3.9493694765114135E-001                  4.2814839113875447E+000                  1.1680605761023822E-007                  7.4124743888151432E+000                  1.3635814712910372E+000                  1.6908742203195356E+001                  1.3635814712910372E+000                  7.4124743888151432E+000                  6.2020308473664643E-001                  8.4973162192071205E-001                  1.2974716740858647E+000                  6.9945991540438990E-001                  2.8018899286582710E-001                  1.3797317490832062E-003                  9.3401261435899011E-003                  6.9999999999999907E-001                  2.7997020236474862E-001                  3.4416106108119894E-003                  9.3604466091399639E-003                  3.0089365879939201E+000                  1.2043020899668095E+000                                        0                                        0                                        4                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  1.0000000000000000E+001                  1.7367646084893231E+003                  1.5000003692672541E+001                  6.5275524402493389E+001                  5.7053502105674305E+001                  1.6319952659200388E+002                  3.0799758450943930E+001                  1.9100869777560359E+001                 -8.5200339021651039E-001                 -8.7001782376016368E-001                  1.2299997979522622E+001                  4.2999999771988735E+000                 -9.8999999999999986E+001                 -9.0824952309282150E+000                 -1.0937933048148757E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.0824952309282150E+000                 -1.0937933048148757E+001                 -1.3949613755031618E-002                  6.3418056365743063E+053                 -3.8994292830132093E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8994292830132093E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                                      472                  2.1485637396255088E+003                  2.3514439911811609E+000                  4.2999999726002409E+000                  3.3932146903372427E+001                 -1.0956507314644877E+001                  1.6153627275660831E+000                  3.7424869375943615E-001                  7.8130380720686787E-008                  9.9999999982454690E-001                  9.9999999946321882E-001                  4.6826022587448524E-001                  7.8130380720686787E-008                  9.9970310401556495E-001                  9.9953341345857571E-001                                        1                  3.7566575299051957E-001                                        3                  4.7520955295299538E-001                                        0                  9.9881511643018872E-001                                        5                  9.9897026750741424E-001                                        0                  9.9953341345857571E-001                                        5                  9.9972520788052033E-001                                        0                  9.9975564200058287E-001                                        5                  9.9983362541066334E-001                                        0                  9.9994350422803102E-001                                        5                  1.0000000000000000E+000                  3.4513173835480084E+000                 -3.4878471625540314E+001                 -9.8999999999999986E+001                  3.4513173835480080E+000                  2.1006539629399281E+000                  3.4315025401703725E+000                 -3.4878471625540314E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2486775698343839E+033                  2.4433825527609146E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        5                  3.9306178021278358E-002                                        4                  1.4458535146856988E-001                                        3                  2.5283955590200224E-001                                        2                  3.5341470673548464E-001                                        1                  5.1581375541694086E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1809121608724880E+000                  2.4682073380361400E+000                  2.4862121455674329E+000                  3.9553818372572103E-001                  4.2802814387739287E+000                  9.7954759379531937E-008                  7.4102837072484462E+000                  1.3540416887619098E+000                  1.6897051897276821E+001                  1.3540416887619098E+000                  7.4102837072484462E+000                  6.2019435285504299E-001                  8.4973877745120652E-001                  1.2974508014495658E+000                  6.9947412239250495E-001                  2.8018134483448209E-001                  1.4215127858182167E-003                  9.3408647894035208E-003                  6.9999999999999896E-001                  2.7997020236474851E-001                  3.4416106108119877E-003                  9.3604466091399639E-003                  3.0089237489819323E+000                  1.2043034890205009E+000                                        0                                        0                                        3                 -9.9999999999999997E+098                 -9.9999999999999997E+098                  1.2000000000000000E+001                  2.1485637396255092E+003                  1.5000004278962356E+001                  6.5275525678172230E+001                  5.7053502044658487E+001                  1.6319952234861728E+002                  3.0799758908473184E+001                  1.9100870275621983E+001                 -8.5131249036316070E-001                 -8.6983775557386356E-001                  1.2299997659707680E+001                  4.2999999726002409E+000                 -9.8999999999999986E+001                 -9.1176873631020161E+000                 -1.0956507314644877E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.1176873631020161E+000                 -1.0956507314644877E+001                 -1.4493726053993978E-002                  6.3418055888352228E+053                 -3.6102801191682861E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6102801191682861E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
